auc,depth,iterations,learning_rate,l2_leaf_reg,scale_pos_weight,verbose
0.856135265700483,10,10,0.001,2,1,True
0.8783836553945249,10,10,0.001,2,10,True
0.7669685990338164,10,10,0.001,2,100,True
0.8541022544283414,10,10,0.001,3,1,True
0.8791495571658615,10,10,0.001,3,10,True
0.7671256038647343,10,10,0.001,3,100,True
0.8435114734299517,10,10,0.001,5,1,True
0.8795954106280193,10,10,0.001,5,10,True
0.765714573268921,10,10,0.001,5,100,True
0.8395783011272142,10,10,0.001,10,1,True
0.879440418679549,10,10,0.001,10,10,True
0.7639472624798712,10,10,0.001,10,100,True
0.8312842190016103,10,10,0.001,25,1,True
0.8757638888888889,10,10,0.001,25,10,True
0.7472906602254428,10,10,0.001,25,100,True
0.8422846215780999,10,10,0.01,0,1,True
0.8633383655394526,10,10,0.01,0,10,True
0.6996266103059581,10,10,0.01,0,100,True
0.8587449677938809,10,10,0.01,1,1,True
0.8783554750402577,10,10,0.01,1,10,True
0.7678170289855072,10,10,0.01,1,100,True
0.8567230273752011,10,10,0.01,2,1,True
0.877421497584541,10,10,0.01,2,10,True
0.7686191626409018,10,10,0.01,2,100,True
0.8557417471819646,10,10,0.01,3,1,True
0.880546497584541,10,10,0.01,3,10,True
0.7684681964573269,10,10,0.01,3,100,True
0.8459571256038647,10,10,0.01,5,1,True
0.8813305152979066,10,10,0.01,5,10,True
0.7663808373590983,10,10,0.01,5,100,True
0.8409651771336553,10,10,0.01,10,1,True
0.8807296698872786,10,10,0.01,10,10,True
0.7666465378421901,10,10,0.01,10,100,True
0.8335124798711755,10,10,0.01,25,1,True
0.8777274557165862,10,10,0.01,25,10,True
0.749134460547504,10,10,0.01,25,100,True
0.8385980273752014,10,10,0.1,0,1,True
0.841412037037037,10,10,0.1,0,10,True
0.7329901368760064,10,10,0.1,0,100,True
0.8802868357487924,10,10,0.1,1,1,True
0.8841042673107891,10,10,0.1,1,10,True
0.7777314814814815,10,10,0.1,1,100,True
0.8774617552334943,10,10,0.1,2,1,True
0.8848258856682769,10,10,0.1,2,10,True
0.7806099033816425,10,10,0.1,2,100,True
0.8753442028985507,10,10,0.1,3,1,True
0.8854730273752012,10,10,0.1,3,10,True
0.7812540257648953,10,10,0.1,3,100,True
0.874098228663446,10,10,0.1,5,1,True
0.8820823268921096,10,10,0.1,5,10,True
0.7827667069243156,10,10,0.1,5,100,True
0.8734299516908213,10,10,0.1,10,1,True
0.8838476247987117,10,10,0.1,10,10,True
0.7807326892109501,10,10,0.1,10,100,True
0.8663627214170693,10,10,0.1,25,1,True
0.8840660225442833,10,10,0.1,25,10,True
0.7726117149758454,10,10,0.1,25,100,True
0.7700744766505636,10,10,0.5,0,1,True
0.7763003220611916,10,10,0.5,0,10,True
0.7475100644122383,10,10,0.5,0,100,True
0.8655344202898549,10,10,0.5,1,1,True
0.8608534621578099,10,10,0.5,1,10,True
0.8191616344605476,10,10,0.5,1,100,True
0.870438808373591,10,10,0.5,2,1,True
0.8692461755233494,10,10,0.5,2,10,True
0.8121900161030596,10,10,0.5,2,100,True
0.8730615942028985,10,10,0.5,3,1,True
0.8683675523349436,10,10,0.5,3,10,True
0.8127143719806763,10,10,0.5,3,100,True
0.8749818840579711,10,10,0.5,5,1,True
0.8700785024154589,10,10,0.5,5,10,True
0.8220350241545893,10,10,0.5,5,100,True
0.8826871980676327,10,10,0.5,10,1,True
0.8846568035426731,10,10,0.5,10,10,True
0.8379418276972626,10,10,0.5,10,100,True
0.8866183574879226,10,10,0.5,25,1,True
0.8857437600644122,10,10,0.5,25,10,True
0.81625,10,10,0.5,25,100,True
0.8664351851851851,10,50,0.001,0,1,True
0.888545692431562,10,50,0.001,0,10,True
0.7355857487922705,10,50,0.001,0,100,True
0.8737811996779389,10,50,0.001,1,1,True
0.8896890096618357,10,50,0.001,1,10,True
0.7958303140096619,10,50,0.001,1,100,True
0.8730404589371981,10,50,0.001,2,1,True
0.8889150563607086,10,50,0.001,2,10,True
0.7952787842190016,10,50,0.001,2,100,True
0.8721487520128824,10,50,0.001,3,1,True
0.887885466988728,10,50,0.001,3,10,True
0.794308574879227,10,50,0.001,3,100,True
0.8668639291465379,10,50,0.001,5,1,True
0.888155193236715,10,50,0.001,5,10,True
0.7928572866344605,10,50,0.001,5,100,True
0.8591807568438004,10,50,0.001,10,1,True
0.8883363526570047,10,50,0.001,10,10,True
0.7919927536231886,10,50,0.001,10,100,True
0.8482316827697263,10,50,0.001,25,1,True
0.8848500402576489,10,50,0.001,25,10,True
0.7666787439613526,10,50,0.001,25,100,True
0.8717320853462157,10,50,0.01,0,1,True
0.8779740338164251,10,50,0.01,0,10,True
0.752025966183575,10,50,0.01,0,100,True
0.8798631239935588,10,50,0.01,1,1,True
0.8906441223832529,10,50,0.01,1,10,True
0.8062721417069244,10,50,0.01,1,100,True
0.8793729871175524,10,50,0.01,2,1,True
0.8909651771336554,10,50,0.01,2,10,True
0.8063425925925924,10,50,0.01,2,100,True
0.8783725845410628,10,50,0.01,3,1,True
0.8898943236714977,10,50,0.01,3,10,True
0.8052435587761675,10,50,0.01,3,100,True
0.8745521336553945,10,50,0.01,5,1,True
0.8906270128824477,10,50,0.01,5,10,True
0.8020793075684379,10,50,0.01,5,100,True
0.8709470611916263,10,50,0.01,10,1,True
0.8905998389694043,10,50,0.01,10,10,True
0.8008675523349437,10,50,0.01,10,100,True
0.8534742351046698,10,50,0.01,25,1,True
0.8884943639291465,10,50,0.01,25,10,True
0.7798419887278581,10,50,0.01,25,100,True
0.8149718196457326,10,50,0.1,0,1,True
0.7829066022544282,10,50,0.1,0,10,True
0.7346799516908212,10,50,0.1,0,100,True
0.8902586553945249,10,50,0.1,1,1,True
0.8813234702093398,10,50,0.1,1,10,True
0.8372111513687601,10,50,0.1,1,100,True
0.8920501207729468,10,50,0.1,2,1,True
0.8843236714975845,10,50,0.1,2,10,True
0.8456270128824477,10,50,0.1,2,100,True
0.8943236714975846,10,50,0.1,3,1,True
0.8855666264090176,10,50,0.1,3,10,True
0.8552395330112723,10,50,0.1,3,100,True
0.8947846215780999,10,50,0.1,5,1,True
0.8909762479871175,10,50,0.1,5,10,True
0.8600271739130434,10,50,0.1,5,100,True
0.8987771739130433,10,50,0.1,10,1,True
0.8912650966183575,10,50,0.1,10,10,True
0.8580334138486313,10,50,0.1,10,100,True
0.8977576489533011,10,50,0.1,25,1,True
0.8941274154589371,10,50,0.1,25,10,True
0.8545269726247987,10,50,0.1,25,100,True
0.7482236312399355,10,50,0.5,0,1,True
0.7551690821256039,10,50,0.5,0,10,True
0.6965750805152979,10,50,0.5,0,100,True
0.8631773349436392,10,50,0.5,1,1,True
0.8532477858293076,10,50,0.5,1,10,True
0.7990297906602254,10,50,0.5,1,100,True
0.871507648953301,10,50,0.5,2,1,True
0.8522926731078905,10,50,0.5,2,10,True
0.8231984702093398,10,50,0.5,2,100,True
0.8610909822866345,10,50,0.5,3,1,True
0.8631280193236716,10,50,0.5,3,10,True
0.830204307568438,10,50,0.5,3,100,True
0.8753814412238325,10,50,0.5,5,1,True
0.8535950080515298,10,50,0.5,5,10,True
0.8455676328502416,10,50,0.5,5,100,True
0.8861876006441224,10,50,0.5,10,1,True
0.8715881642512078,10,50,0.5,10,10,True
0.859980877616747,10,50,0.5,10,100,True
0.8923741948470209,10,50,0.5,25,1,True
0.877115539452496,10,50,0.5,25,10,True
0.8604800724637681,10,50,0.5,25,100,True
0.8800191223832527,10,100,0.001,0,1,True
0.8891173510466989,10,100,0.001,0,10,True
0.7580233494363928,10,100,0.001,0,100,True
0.8786362721417069,10,100,0.001,1,1,True
0.8917431561996779,10,100,0.001,1,10,True
0.8032286634460548,10,100,0.001,1,100,True
0.8779710144927536,10,100,0.001,2,1,True
0.8910134863123993,10,100,0.001,2,10,True
0.8013305152979067,10,100,0.001,2,100,True
0.877326892109501,10,100,0.001,3,1,True
0.8896930354267311,10,100,0.001,3,10,True
0.7993639291465379,10,100,0.001,3,100,True
0.8709148550724638,10,100,0.001,5,1,True
0.8894977858293076,10,100,0.001,5,10,True
0.7953572866344606,10,100,0.001,5,100,True
0.8592461755233495,10,100,0.001,10,1,True
0.8880726650563608,10,100,0.001,10,10,True
0.7913576892109501,10,100,0.001,10,100,True
0.8497665056360708,10,100,0.001,25,1,True
0.8839985909822865,10,100,0.001,25,10,True
0.7664563204508856,10,100,0.001,25,100,True
0.8817622785829309,10,100,0.01,0,1,True
0.8728894927536233,10,100,0.01,0,10,True
0.7743367552334943,10,100,0.01,0,100,True
0.889904388083736,10,100,0.01,1,1,True
0.893348429951691,10,100,0.01,1,10,True
0.814717190016103,10,100,0.01,1,100,True
0.8884450483091788,10,100,0.01,2,1,True
0.8942663043478261,10,100,0.01,2,10,True
0.8171245974235104,10,100,0.01,2,100,True
0.8882286634460547,10,100,0.01,3,1,True
0.8921084943639291,10,100,0.01,3,10,True
0.8174084138486313,10,100,0.01,3,100,True
0.8869323671497584,10,100,0.01,5,1,True
0.892325885668277,10,100,0.01,5,10,True
0.8153774154589373,10,100,0.01,5,100,True
0.8822997181964574,10,100,0.01,10,1,True
0.8910124798711756,10,100,0.01,10,10,True
0.8143659420289855,10,100,0.01,10,100,True
0.8715670289855072,10,100,0.01,25,1,True
0.8922956924315619,10,100,0.01,25,10,True
0.7929619565217392,10,100,0.01,25,100,True
0.8011714975845411,10,100,0.1,0,1,True
0.7607226247987117,10,100,0.1,0,10,True
0.7382105475040258,10,100,0.1,0,100,True
0.8881984702093397,10,100,0.1,1,1,True
0.8734953703703703,10,100,0.1,1,10,True
0.8331692834138487,10,100,0.1,1,100,True
0.8906541867954911,10,100,0.1,2,1,True
0.8788687600644123,10,100,0.1,2,10,True
0.845247584541063,10,100,0.1,2,100,True
0.8910940016103059,10,100,0.1,3,1,True
0.8823671497584541,10,100,0.1,3,10,True
0.850865539452496,10,100,0.1,3,100,True
0.8930203301127214,10,100,0.1,5,1,True
0.8822866344605476,10,100,0.1,5,10,True
0.8644464573268922,10,100,0.1,5,100,True
0.8971547906602253,10,100,0.1,10,1,True
0.8843518518518518,10,100,0.1,10,10,True
0.8672212157809984,10,100,0.1,10,100,True
0.8977556360708535,10,100,0.1,25,1,True
0.891911231884058,10,100,0.1,25,10,True
0.8719605475040257,10,100,0.1,25,100,True
0.7454498792270531,10,100,0.5,0,1,True
0.7585567632850241,10,100,0.5,0,10,True
0.7033464170692432,10,100,0.5,0,100,True
0.8702083333333335,10,100,0.5,1,1,True
0.8573540660225443,10,100,0.5,1,10,True
0.8172846215780999,10,100,0.5,1,100,True
0.8682930756843802,10,100,0.5,2,1,True
0.860426731078905,10,100,0.5,2,10,True
0.8313123993558776,10,100,0.5,2,100,True
0.860475040257649,10,100,0.5,3,1,True
0.8671980676328502,10,100,0.5,3,10,True
0.8282900563607085,10,100,0.5,3,100,True
0.8760386473429951,10,100,0.5,5,1,True
0.8526680756843801,10,100,0.5,5,10,True
0.8435668276972624,10,100,0.5,5,100,True
0.8827878421900162,10,100,0.5,10,1,True
0.8692582528180355,10,100,0.5,10,10,True
0.8547322866344605,10,100,0.5,10,100,True
0.8890640096618356,10,100,0.5,25,1,True
0.8683745974235105,10,100,0.5,25,10,True
0.8631280193236713,10,100,0.5,25,100,True
0.8820561594202898,10,250,0.001,0,1,True
0.8878904991948471,10,250,0.001,0,10,True
0.7735406602254431,10,250,0.001,0,100,True
0.8827002818035428,10,250,0.001,1,1,True
0.8908725845410629,10,250,0.001,1,10,True
0.8189009661835749,10,250,0.001,1,100,True
0.8810175120772946,10,250,0.001,2,1,True
0.8904398148148148,10,250,0.001,2,10,True
0.8164029790660224,10,250,0.001,2,100,True
0.8777868357487922,10,250,0.001,3,1,True
0.8898299114331724,10,250,0.001,3,10,True
0.8140237520128826,10,250,0.001,3,100,True
0.8728069645732689,10,250,0.001,5,1,True
0.8902999194847021,10,250,0.001,5,10,True
0.8104337761674718,10,250,0.001,5,100,True
0.8645350241545895,10,250,0.001,10,1,True
0.8886332528180355,10,250,0.001,10,10,True
0.8014180756843801,10,250,0.001,10,100,True
0.8537711352657006,10,250,0.001,25,1,True
0.8836916264090178,10,250,0.001,25,10,True
0.7794615539452495,10,250,0.001,25,100,True
0.8777737520128824,10,250,0.01,0,1,True
0.8547081320450884,10,250,0.01,0,10,True
0.783401771336554,10,250,0.01,0,100,True
0.8963033413848631,10,250,0.01,1,1,True
0.8932950885668277,10,250,0.01,1,10,True
0.8449849033816424,10,250,0.01,1,100,True
0.8960970209339775,10,250,0.01,2,1,True
0.8964452495974236,10,250,0.01,2,10,True
0.8483907004830918,10,250,0.01,2,100,True
0.8970692431561996,10,250,0.01,3,1,True
0.8958574879227053,10,250,0.01,3,10,True
0.8513717793880837,10,250,0.01,3,100,True
0.8960829307568438,10,250,0.01,5,1,True
0.896087962962963,10,250,0.01,5,10,True
0.8492502012882448,10,250,0.01,5,100,True
0.8971920289855073,10,250,0.01,10,1,True
0.8950201288244767,10,250,0.01,10,10,True
0.8510728663446054,10,250,0.01,10,100,True
0.8931159420289855,10,250,0.01,25,1,True
0.897296698872786,10,250,0.01,25,10,True
0.8375322061191626,10,250,0.01,25,100,True
0.8076851851851852,10,250,0.1,0,1,True
0.7959591384863124,10,250,0.1,0,10,True
0.7488224637681159,10,250,0.1,0,100,True
0.8811221819645733,10,250,0.1,1,1,True
0.8666515700483093,10,250,0.1,1,10,True
0.8371316425120774,10,250,0.1,1,100,True
0.8829750402576488,10,250,0.1,2,1,True
0.8726237922705314,10,250,0.1,2,10,True
0.8454488727858293,10,250,0.1,2,100,True
0.8889955716586151,10,250,0.1,3,1,True
0.8746417069243155,10,250,0.1,3,10,True
0.8464029790660226,10,250,0.1,3,100,True
0.8891133252818036,10,250,0.1,5,1,True
0.8773752012882448,10,250,0.1,5,10,True
0.8574416264090178,10,250,0.1,5,100,True
0.8904639694041867,10,250,0.1,10,1,True
0.8740338164251209,10,250,0.1,10,10,True
0.8637177938808375,10,250,0.1,10,100,True
0.8957648953301127,10,250,0.1,25,1,True
0.8818307165861514,10,250,0.1,25,10,True
0.8730454911433172,10,250,0.1,25,100,True
0.745252616747182,10,250,0.5,0,1,True
0.7585567632850242,10,250,0.5,0,10,True
0.7081028582930756,10,250,0.5,0,100,True
0.8697725442834139,10,250,0.5,1,1,True
0.8575744766505635,10,250,0.5,1,10,True
0.8162942834138487,10,250,0.5,1,100,True
0.8697926731078905,10,250,0.5,2,1,True
0.8623983494363929,10,250,0.5,2,10,True
0.833612117552335,10,250,0.5,2,100,True
0.8635346215780999,10,250,0.5,3,1,True
0.8675835346215782,10,250,0.5,3,10,True
0.834507850241546,10,250,0.5,3,100,True
0.8730917874396136,10,250,0.5,5,1,True
0.853455112721417,10,250,0.5,5,10,True
0.8421135265700483,10,250,0.5,5,100,True
0.8750261674718196,10,250,0.5,10,1,True
0.8689704106280194,10,250,0.5,10,10,True
0.85579307568438,10,250,0.5,10,100,True
0.8882185990338165,10,250,0.5,25,1,True
0.867902576489533,10,250,0.5,25,10,True
0.8604267310789049,10,250,0.5,25,100,True
0.8873490338164252,10,1000,0.001,0,1,True
0.877799919484702,10,1000,0.001,0,10,True
0.7918075684380033,10,1000,0.001,0,100,True
0.8914814814814814,10,1000,0.001,1,1,True
0.8922463768115942,10,1000,0.001,1,10,True
0.8291767310789051,10,1000,0.001,1,100,True
0.8915720611916264,10,1000,0.001,2,1,True
0.8926026570048309,10,1000,0.001,2,10,True
0.8290499194847021,10,1000,0.001,2,100,True
0.8900603864734299,10,1000,0.001,3,1,True
0.8927415458937198,10,1000,0.001,3,10,True
0.8282789855072464,10,1000,0.001,3,100,True
0.8879851046698874,10,1000,0.001,5,1,True
0.8927375201288246,10,1000,0.001,5,10,True
0.8246457326892108,10,1000,0.001,5,100,True
0.8823913043478262,10,1000,0.001,10,1,True
0.8927818035426731,10,1000,0.001,10,10,True
0.8137600644122385,10,1000,0.001,10,100,True
0.8739392109500805,10,1000,0.001,25,1,True
0.8913345410628019,10,1000,0.001,25,10,True
0.7954830917874396,10,1000,0.001,25,100,True
0.8304307568438004,10,1000,0.01,0,1,True
0.7862962962962963,10,1000,0.01,0,10,True
0.7589915458937199,10,1000,0.01,0,100,True
0.8949537037037036,10,1000,0.01,1,1,True
0.8827234299516908,10,1000,0.01,1,10,True
0.8504830917874395,10,1000,0.01,1,100,True
0.8961211755233494,10,1000,0.01,2,1,True
0.8855615942028986,10,1000,0.01,2,10,True
0.8544102254428341,10,1000,0.01,2,100,True
0.8968538647342995,10,1000,0.01,3,1,True
0.886213768115942,10,1000,0.01,3,10,True
0.8598329307568437,10,1000,0.01,3,100,True
0.898329307568438,10,1000,0.01,5,1,True
0.8886976650563608,10,1000,0.01,5,10,True
0.8649355877616747,10,1000,0.01,5,100,True
0.8992230273752012,10,1000,0.01,10,1,True
0.8899899355877616,10,1000,0.01,10,10,True
0.8719082125603863,10,1000,0.01,10,100,True
0.8992169887278583,10,1000,0.01,25,1,True
0.8950342190016104,10,1000,0.01,25,10,True
0.8793236714975845,10,1000,0.01,25,100,True
0.80926731078905,10,1000,0.1,0,1,True
0.7963093800322061,10,1000,0.1,0,10,True
0.7505173107890499,10,1000,0.1,0,100,True
0.8801157407407408,10,1000,0.1,1,1,True
0.868803341384863,10,1000,0.1,1,10,True
0.8420873590982286,10,1000,0.1,1,100,True
0.8764231078904992,10,1000,0.1,2,1,True
0.8726278180354268,10,1000,0.1,2,10,True
0.8450563607085346,10,1000,0.1,2,100,True
0.8769283413848631,10,1000,0.1,3,1,True
0.8726328502415459,10,1000,0.1,3,10,True
0.8437177938808373,10,1000,0.1,3,100,True
0.8820330112721417,10,1000,0.1,5,1,True
0.8731078904991949,10,1000,0.1,5,10,True
0.8493900966183575,10,1000,0.1,5,100,True
0.8853361513687601,10,1000,0.1,10,1,True
0.8676328502415458,10,1000,0.1,10,10,True
0.8499758454106281,10,1000,0.1,10,100,True
0.8896074879227053,10,1000,0.1,25,1,True
0.8752737520128824,10,1000,0.1,25,10,True
0.8625845410628019,10,1000,0.1,25,100,True
0.7457135668276973,10,1000,0.5,0,1,True
0.7554327697262478,10,1000,0.5,0,10,True
0.7085175120772946,10,1000,0.5,0,100,True
0.8685406602254429,10,1000,0.5,1,1,True
0.8571537842190016,10,1000,0.5,1,10,True
0.8200523349436393,10,1000,0.5,1,100,True
0.873317230273752,10,1000,0.5,2,1,True
0.8647171900161031,10,1000,0.5,2,10,True
0.834338768115942,10,1000,0.5,2,100,True
0.8650664251207729,10,1000,0.5,3,1,True
0.8684591384863123,10,1000,0.5,3,10,True
0.8377314814814815,10,1000,0.5,3,100,True
0.8705636070853463,10,1000,0.5,5,1,True
0.8529800724637682,10,1000,0.5,5,10,True
0.8439512882447665,10,1000,0.5,5,100,True
0.8780032206119164,10,1000,0.5,10,1,True
0.8685446859903382,10,1000,0.5,10,10,True
0.8517351046698874,10,1000,0.5,10,100,True
0.8851388888888889,10,1000,0.5,25,1,True
0.8653019323671498,10,1000,0.5,25,10,True
0.8570893719806763,10,1000,0.5,25,100,True