auc, verbosity, objective, 'metric', 'num_threads', 'eta', 'max_leaf', 'min_data', 'feature_fraction', 'reg_alpha', 'lambda', 'min_split_gain', 'max_bin'
0.8894061996779389,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,0,500
0.8214744363929147,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,50,100
0.8214744363929147,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,50,255
0.8214744363929147,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,50,500
0.7831280193236715,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,100,100
0.7831280193236715,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,100,255
0.7831280193236715,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,100,500
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,250,100
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,250,255
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.0,0.01,250,500
0.8878975442834138,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,0,100
0.8878975442834138,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,0,255
0.8878975442834138,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,0,500
0.8213929146537844,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,50,100
0.8213929146537844,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,50,255
0.8213929146537844,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,50,500
0.7297453703703703,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,100,100
0.7297453703703703,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,100,255
0.7297453703703703,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,100,500
0.6319102254428342,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,250,100
0.6319102254428342,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,250,255
0.6319102254428342,-1,binary,auc,9,0.001,5,5,0.25,0.0,1,250,500
0.865305958132045,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,0,100
0.865305958132045,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,0,255
0.865305958132045,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,0,500
0.785499194847021,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,50,100
0.785499194847021,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,50,255
0.785499194847021,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,50,500
0.7219454508856683,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,100,100
0.7219454508856683,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,100,255
0.7219454508856683,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,100,500
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,250,100
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,250,255
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,0.0,5,250,500
0.8189462560386473,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,0,100
0.8189462560386473,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,0,255
0.8189462560386473,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,0,500
0.7439049919484703,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,50,100
0.7439049919484703,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,50,255
0.7439049919484703,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,50,500
0.6743639291465379,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,100,100
0.6743639291465379,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,100,255
0.6743639291465379,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,0.0,25,250,500
0.889910426731079,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,0,100
0.889910426731079,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,0,255
0.889910426731079,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,0,500
0.8226801529790659,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,50,100
0.8226801529790659,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,50,255
0.8226801529790659,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,50,500
0.7831320450885668,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,100,100
0.7831320450885668,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,100,255
0.7831320450885668,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,100,500
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,250,100
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,250,255
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.0,250,500
0.8903341384863126,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,0,100
0.8903341384863126,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,0,255
0.8903341384863126,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,0,500
0.821436191626409,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,50,100
0.821436191626409,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,50,255
0.821436191626409,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,50,500
0.7830998389694042,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,100,100
0.7830998389694042,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,100,255
0.7830998389694042,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,100,500
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,250,100
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,250,255
0.6412973027375201,-1,binary,auc,9,0.001,5,5,0.25,0.01,0.01,250,500
0.8877304750402576,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,0,100
0.8877304750402576,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,0,255
0.8877304750402576,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,0,500
0.8208615136876007,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,50,100
0.8208615136876007,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,50,255
0.8208615136876007,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,50,500
0.7297453703703703,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,100,100
0.7297453703703703,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,100,255
0.7297453703703703,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,100,500
0.6319102254428342,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,250,100
0.6319102254428342,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,250,255
0.6319102254428342,-1,binary,auc,9,0.001,5,5,0.25,0.01,1,250,500
0.8652777777777776,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,0,100
0.8652777777777776,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,0,255
0.8652777777777776,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,0,500
0.785499194847021,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,50,100
0.785499194847021,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,50,255
0.785499194847021,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,50,500
0.7219454508856683,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,100,100
0.7219454508856683,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,100,255
0.7219454508856683,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,100,500
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,250,100
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,250,255
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,0.01,5,250,500
0.8189261272141707,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,0,100
0.8189261272141707,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,0,255
0.8189261272141707,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,0,500
0.7439049919484703,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,50,100
0.7439049919484703,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,50,255
0.7439049919484703,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,50,500
0.6743639291465379,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,100,100
0.6743639291465379,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,100,255
0.6743639291465379,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,0.01,25,250,500
0.8894323671497585,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,0,100
0.8894323671497585,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,0,255
0.8894323671497585,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,0,500
0.8215760869565216,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,50,100
0.8215760869565216,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,50,255
0.8215760869565216,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,50,500
0.7714563204508857,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,100,100
0.7714563204508857,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,100,255
0.7714563204508857,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,100,500
0.6376952495974235,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,250,100
0.6376952495974235,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,250,255
0.6376952495974235,-1,binary,auc,9,0.001,5,5,0.25,1,0.0,250,500
0.8892713365539453,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,0,100
0.8892713365539453,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,0,255
0.8892713365539453,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,0,500
0.8215197262479872,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,50,100
0.8215197262479872,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,50,255
0.8215197262479872,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,50,500
0.7687409420289856,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,100,100
0.7687409420289856,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,100,255
0.7687409420289856,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,100,500
0.6376952495974235,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,250,100
0.6376952495974235,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,250,255
0.6376952495974235,-1,binary,auc,9,0.001,5,5,0.25,1,0.01,250,500
0.880751811594203,-1,binary,auc,9,0.001,5,5,0.25,1,1,0,100
0.880751811594203,-1,binary,auc,9,0.001,5,5,0.25,1,1,0,255
0.880751811594203,-1,binary,auc,9,0.001,5,5,0.25,1,1,0,500
0.8073520531400966,-1,binary,auc,9,0.001,5,5,0.25,1,1,50,100
0.8073520531400966,-1,binary,auc,9,0.001,5,5,0.25,1,1,50,255
0.8073520531400966,-1,binary,auc,9,0.001,5,5,0.25,1,1,50,500
0.7307477858293076,-1,binary,auc,9,0.001,5,5,0.25,1,1,100,100
0.7307477858293076,-1,binary,auc,9,0.001,5,5,0.25,1,1,100,255
0.7307477858293076,-1,binary,auc,9,0.001,5,5,0.25,1,1,100,500
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,1,1,250,100
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,1,1,250,255
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,1,1,250,500
0.8594575281803543,-1,binary,auc,9,0.001,5,5,0.25,1,5,0,100
0.8594575281803543,-1,binary,auc,9,0.001,5,5,0.25,1,5,0,255
0.8594575281803543,-1,binary,auc,9,0.001,5,5,0.25,1,5,0,500
0.7854961755233495,-1,binary,auc,9,0.001,5,5,0.25,1,5,50,100
0.7854961755233495,-1,binary,auc,9,0.001,5,5,0.25,1,5,50,255
0.7854961755233495,-1,binary,auc,9,0.001,5,5,0.25,1,5,50,500
0.7142512077294686,-1,binary,auc,9,0.001,5,5,0.25,1,5,100,100
0.7142512077294686,-1,binary,auc,9,0.001,5,5,0.25,1,5,100,255
0.7142512077294686,-1,binary,auc,9,0.001,5,5,0.25,1,5,100,500
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,1,5,250,100
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,1,5,250,255
0.5793729871175524,-1,binary,auc,9,0.001,5,5,0.25,1,5,250,500
0.8161714975845411,-1,binary,auc,9,0.001,5,5,0.25,1,25,0,100
0.8161714975845411,-1,binary,auc,9,0.001,5,5,0.25,1,25,0,255
0.8161714975845411,-1,binary,auc,9,0.001,5,5,0.25,1,25,0,500
0.7404599436392915,-1,binary,auc,9,0.001,5,5,0.25,1,25,50,100
0.7404599436392915,-1,binary,auc,9,0.001,5,5,0.25,1,25,50,255
0.7404599436392915,-1,binary,auc,9,0.001,5,5,0.25,1,25,50,500
0.6735648148148148,-1,binary,auc,9,0.001,5,5,0.25,1,25,100,100
0.6735648148148148,-1,binary,auc,9,0.001,5,5,0.25,1,25,100,255
0.6735648148148148,-1,binary,auc,9,0.001,5,5,0.25,1,25,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,1,25,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,1,25,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,1,25,250,500
0.8694524959742351,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,0,100
0.8694524959742351,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,0,255
0.8694524959742351,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,0,500
0.7883665458937197,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,50,100
0.7883665458937197,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,50,255
0.7883665458937197,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,50,500
0.7072202093397746,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,100,100
0.7072202093397746,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,100,255
0.7072202093397746,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,100,500
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,250,100
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,250,255
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,5,0.0,250,500
0.8693558776167472,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,0,100
0.8693558776167472,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,0,255
0.8693558776167472,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,0,500
0.7886262077294686,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,50,100
0.7886262077294686,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,50,255
0.7886262077294686,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,50,500
0.7072222222222222,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,100,100
0.7072222222222222,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,100,255
0.7072222222222222,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,100,500
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,250,100
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,250,255
0.6318981481481482,-1,binary,auc,9,0.001,5,5,0.25,5,0.01,250,500
0.8611211755233494,-1,binary,auc,9,0.001,5,5,0.25,5,1,0,100
0.861123188405797,-1,binary,auc,9,0.001,5,5,0.25,5,1,0,255
0.861123188405797,-1,binary,auc,9,0.001,5,5,0.25,5,1,0,500
0.787595611916264,-1,binary,auc,9,0.001,5,5,0.25,5,1,50,100
0.787595611916264,-1,binary,auc,9,0.001,5,5,0.25,5,1,50,255
0.787595611916264,-1,binary,auc,9,0.001,5,5,0.25,5,1,50,500
0.7067089371980677,-1,binary,auc,9,0.001,5,5,0.25,5,1,100,100
0.7067089371980677,-1,binary,auc,9,0.001,5,5,0.25,5,1,100,255
0.7067089371980677,-1,binary,auc,9,0.001,5,5,0.25,5,1,100,500
0.5813083735909823,-1,binary,auc,9,0.001,5,5,0.25,5,1,250,100
0.5813083735909823,-1,binary,auc,9,0.001,5,5,0.25,5,1,250,255
0.5813083735909823,-1,binary,auc,9,0.001,5,5,0.25,5,1,250,500
0.8421004428341384,-1,binary,auc,9,0.001,5,5,0.25,5,5,0,100
0.8420682367149759,-1,binary,auc,9,0.001,5,5,0.25,5,5,0,255
0.8420682367149759,-1,binary,auc,9,0.001,5,5,0.25,5,5,0,500
0.7826831723027377,-1,binary,auc,9,0.001,5,5,0.25,5,5,50,100
0.7826831723027377,-1,binary,auc,9,0.001,5,5,0.25,5,5,50,255
0.7826831723027377,-1,binary,auc,9,0.001,5,5,0.25,5,5,50,500
0.6937258454106281,-1,binary,auc,9,0.001,5,5,0.25,5,5,100,100
0.6937258454106281,-1,binary,auc,9,0.001,5,5,0.25,5,5,100,255
0.6937258454106281,-1,binary,auc,9,0.001,5,5,0.25,5,5,100,500
0.579946658615137,-1,binary,auc,9,0.001,5,5,0.25,5,5,250,100
0.579946658615137,-1,binary,auc,9,0.001,5,5,0.25,5,5,250,255
0.579946658615137,-1,binary,auc,9,0.001,5,5,0.25,5,5,250,500
0.8046920289855073,-1,binary,auc,9,0.001,5,5,0.25,5,25,0,100
0.8046920289855073,-1,binary,auc,9,0.001,5,5,0.25,5,25,0,255
0.8046920289855073,-1,binary,auc,9,0.001,5,5,0.25,5,25,0,500
0.6955968196457327,-1,binary,auc,9,0.001,5,5,0.25,5,25,50,100
0.6955968196457327,-1,binary,auc,9,0.001,5,5,0.25,5,25,50,255
0.6955968196457327,-1,binary,auc,9,0.001,5,5,0.25,5,25,50,500
0.6570561594202899,-1,binary,auc,9,0.001,5,5,0.25,5,25,100,100
0.6570561594202899,-1,binary,auc,9,0.001,5,5,0.25,5,25,100,255
0.6570561594202899,-1,binary,auc,9,0.001,5,5,0.25,5,25,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,5,25,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,5,25,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,5,25,250,500
0.7734530998389694,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,0,100
0.7734369967793879,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,0,255
0.7734369967793879,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,0,500
0.6676761272141707,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,50,100
0.6676761272141707,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,50,255
0.6676761272141707,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,50,500
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,100,100
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,100,255
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,0.0,250,500
0.7733323268921095,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,0,100
0.7733182367149758,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,0,255
0.7733182367149758,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,0,500
0.6676741143317231,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,50,100
0.6676741143317231,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,50,255
0.6676741143317231,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,50,500
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,100,100
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,100,255
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,0.01,250,500
0.7560225442834138,-1,binary,auc,9,0.001,5,5,0.25,25,1,0,100
0.7560386473429952,-1,binary,auc,9,0.001,5,5,0.25,25,1,0,255
0.7560386473429952,-1,binary,auc,9,0.001,5,5,0.25,25,1,0,500
0.6678150161030596,-1,binary,auc,9,0.001,5,5,0.25,25,1,50,100
0.6678150161030596,-1,binary,auc,9,0.001,5,5,0.25,25,1,50,255
0.6678150161030596,-1,binary,auc,9,0.001,5,5,0.25,25,1,50,500
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,1,100,100
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,1,100,255
0.6013878824476651,-1,binary,auc,9,0.001,5,5,0.25,25,1,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,1,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,1,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,1,250,500
0.7478462157809983,-1,binary,auc,9,0.001,5,5,0.25,25,5,0,100
0.7478582930756844,-1,binary,auc,9,0.001,5,5,0.25,25,5,0,255
0.7478582930756844,-1,binary,auc,9,0.001,5,5,0.25,25,5,0,500
0.6651036634460548,-1,binary,auc,9,0.001,5,5,0.25,25,5,50,100
0.6651036634460548,-1,binary,auc,9,0.001,5,5,0.25,25,5,50,255
0.6651036634460548,-1,binary,auc,9,0.001,5,5,0.25,25,5,50,500
0.5836584138486313,-1,binary,auc,9,0.001,5,5,0.25,25,5,100,100
0.5836584138486313,-1,binary,auc,9,0.001,5,5,0.25,25,5,100,255
0.5836584138486313,-1,binary,auc,9,0.001,5,5,0.25,25,5,100,500
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,5,250,100
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,5,250,255
0.533707729468599,-1,binary,auc,9,0.001,5,5,0.25,25,5,250,500
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,100
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,255
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,500
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,100
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,255
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,500
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,100
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,255
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,500
0.6373540660225442,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,250,100
0.6373540660225442,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,250,255
0.6373540660225442,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,250,500
0.8662983091787438,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.01,0,100
0.8662983091787438,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.01,0,255
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,100
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,255
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,500
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,100
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,255
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,500
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,100
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,255
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,500
0.6373540660225442,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,250,100
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,100
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,255
0.8666545893719806,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,0,500
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,100
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,255
0.7954045893719807,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,50,500
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,100
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,255
0.7487499999999999,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,100,500
0.6373540660225442,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,250,100
0.6373540660225442,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,250,255
0.6373540660225442,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.0,250,500
0.8662983091787438,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.01,0,100
0.8662983091787438,-1,binary,auc,9,0.001,5,5,0.1,0.0,0.01,0,255